idestacao,uf,codibge,cidade,nomeestacao,ultimovalor,datahoraUltimovalor,acc1hr,acc3hr,acc6hr,acc12hr,acc24hr,acc48hr,acc72hr,acc96hr,tipoestacao,status
3617,SP,3550308,SÃO PAULO,Itaim Paulista,0,24/07/26 20:10,-,-,-,-,-,0.6,0.6,0.6,1,0
4089,SP,3547809,SANTO ANDRÉ,Parque das Nações,0,24/07/26 20:50,-,-,-,-,-,1,1,1,1,0
3498,SP,3550704,SÃO SEBASTIÃO,Boicucanga2,0,24/07/26 20:50,0.4,1,2.97,5.37,10.53,10.53,10.53,10.53,1,0
7238,SP,3522307,ITAPETININGA,Vila Belo Horizonte,0,24/07/26 20:20,-,-,2.4,2.4,4,13,13,13,1,0
3633,SP,3550308,SÃO PAULO,Cidade Tiradentes,0.2,23/07/26 09:10,-,-,-,-,-,0.6,0.6,0.6,1,0
8160,SP,3540754,POTIM,Policia Militar,0,24/07/26 21:00,1,2,2,2.2,2.4,2.4,2.4,2.4,1,0
7090,SP,3552205,SOROCABA,Aparecidinha,0,24/07/26 20:40,-,-,-,-,-,2.4,2.4,2.4,1,0
7253,SP,3529005,MARÍLIA,Nova Marilia,0,07/07/26 00:10,-,-,-,-,-,-,-,-,1,0
3886,SP,3548500,SANTOS,Vila Mathias,0,24/07/26 21:00,0.2,0.2,1.59,3.99,5.19,6.59,6.59,6.59,1,0
17544,SP,3551702,SERTÃOZINHO,G2-355170204A,0.2,24/07/26 20:50,1.8,9,31,36.8,39.8,39.8,39.8,39.8,1,0
8075,SP,3508504,CAÇAPAVA,Corpo de Bombeiros,0,24/07/26 21:00,-,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1,0
4105,SP,3548708,SÃO BERNARDO DO CAMPO,Nucleo Santa Cruz,0,13/10/24 03:30,-,-,-,-,-,-,-,-,1,0
3646,SP,3513504,CUBATÃO,Parque Fernando Jorge,0,24/07/26 21:00,0.2,0.4,0.6,0.8,0.8,2.4,2.4,2.4,1,0
3483,SP,3550704,SÃO SEBASTIÃO,Enseada,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3613,SP,3550308,SÃO PAULO,Vila Carrão,0,27/02/26 18:20,-,-,-,-,-,-,-,-,1,0
7062,SP,3523909,ITU,Sitio N. S. de Lourdes,0,24/07/26 20:00,-,-,1.6,1.6,4.6,6.6,6.6,6.6,1,0
8176,SP,3554508,TIETÊ,Delegacia,0,01/11/25 20:20,-,-,-,-,-,-,-,-,1,0
6705,SP,3518800,GUARULHOS,Cidade Soberana,0,18/11/25 23:00,-,-,-,-,-,-,-,-,1,0
6444,SP,3522208,ITAPECERICA DA SERRA,Jacira,0,24/07/26 20:10,-,-,-,-,-,3.6,3.6,3.6,1,0
3874,SP,3537602,PERUÍBE,Centro,0,14/07/26 14:50,-,-,-,-,-,-,-,-,1,0
7093,SP,3552502,SUZANO,TabaMarajoara,0,24/07/26 20:50,-,-,-,-,-,0.4,0.4,0.4,1,0
7275,SP,3548906,SÃO CARLOS,Agua Vermelha,0,23/07/26 21:20,-,-,-,-,-,-,-,-,1,0
6586,SP,3501152,ALUMÍNIO,Rio Pirajibu,0,24/07/26 20:10,-,-,-,-,-,-,-,-,3,0
3830,SP,3550308,SÃO PAULO,Jardim Eledy,0,04/06/24 02:00,-,-,-,-,-,-,-,-,1,0
8130,SP,3511607,CESÁRIO LANGE,Centro,0,18/02/26 15:20,-,-,-,-,-,-,-,-,1,0
3883,SP,3542602,REGISTRO,Centro2,0,29/09/22 04:00,-,-,-,-,-,-,-,-,1,0
4395,SP,3550001,SÃO LUÍS DO PARAITINGA,COMDEC,0,23/07/26 22:30,-,-,-,-,-,-,-,-,1,0
4381,SP,3530607,MOGI DAS CRUZES,Vila São Paulo,0,24/07/26 20:20,-,-,-,-,-,0.4,0.4,0.4,1,0
3829,SP,3550308,SÃO PAULO,Jardim Romano,0,24/07/26 21:00,-,-,-,-,-,0.79,0.79,0.79,1,0
6588,SP,3509007,CAIEIRAS,Rio Juqueri,0,14/02/26 12:10,-,-,-,-,-,-,-,-,3,0
4076,SP,3543303,RIBEIRÃO PIRES,Colonia,0,24/07/26 20:50,-,-,-,-,0.4,1.19,1.19,1.19,1,0
4348,SP,3509601,CAMPO LIMPO PAULISTA,Estância,0,24/07/26 20:30,0.2,0.6,0.8,1,1,1.2,1.2,1.2,1,0
7049,SP,3516408,FRANCO DA ROCHA,Parque Paulista,0,24/07/26 20:20,-,-,-,0.4,0.6,1.6,1.6,1.6,1,0
3504,SP,3555406,UBATUBA,Sertão da Quina,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
4065,SP,3529401,MAUÁ,Jardim Oratório,0,24/07/26 21:00,-,-,-,-,-,0.8,0.8,0.8,1,0
3104,SP,3550308,SÃO PAULO,São João Clímaco,0,24/07/26 20:20,-,-,-,-,-,0.99,0.99,0.99,1,0
7077,SP,3530607,MOGI DAS CRUZES,Jundiapeba,0,24/07/26 20:10,-,-,-,-,-,0.4,0.4,0.4,1,0
3631,SP,3550308,SÃO PAULO,Jardim dos Alamos,0,24/07/26 21:00,-,-,-,0.2,0.4,4.74,4.74,4.74,1,0
7220,SP,3503802,ARTUR NOGUEIRA,Jardim Blumenau,0,24/07/26 21:00,-,3.6,5.4,7.2,9.6,9.6,9.6,9.6,1,0
8149,SP,3530706,MOGI GUAÇU,Jd Novo II,0,15/10/25 15:50,-,-,-,-,-,-,-,-,1,0
4081,SP,3544103,RIO GRANDE DA SERRA,Centro,0,24/07/26 21:00,-,0.2,0.2,0.8,1.8,2.4,2.4,2.4,1,0
16905,SP,3549904,SÃO JOSÉ DOS CAMPOS,Testes Pluvio DualBASE 94 - PIT SJC,0,24/07/26 20:10,-,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1,0
7022,SP,3505708,BARUERI,Altos,0,24/07/26 20:20,-,-,-,-,-,1.6,1.6,1.6,1,0
14410,SP,3518701,GUARUJÁ,Jardim Albamar,0.4,24/07/26 20:50,0.6,0.6,0.6,3,4.8,5.4,5.4,5.4,10,0
17412,SP,3551702,SERTÃOZINHO,G2-355170201A,0.2,24/07/26 20:40,1.6,12.2,36,52.6,52.8,52.8,52.8,52.8,1,0
4379,SP,3529005,MARÍLIA,Avenida Carlos Artencio,0,24/07/26 21:00,0.2,5.51,11.69,29.21,34.96,46.38,46.38,46.38,1,0
3082,SP,3550308,SÃO PAULO,Cidade Tiradentes 2,0,24/07/26 20:50,-,-,-,2.4,2.6,2.8,3,3,1,0
3875,SP,3537602,PERUÍBE,Parque do Trevo,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3469,SP,3510500,CARAGUATATUBA,Fazenda Serra Mar,0.2,24/07/26 21:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0
6688,SP,3502507,APARECIDA,São Roque,0,13/01/26 01:20,-,-,-,-,-,-,-,-,1,0
8147,SP,3526704,LEME,Centro,0,25/12/22 16:00,-,-,-,-,-,-,-,-,1,0
9901,SP,3548500,SANTOS,Seminário - Morro Nova Cintra,0,14/05/26 13:00,-,-,-,-,-,-,-,-,10,0
3458,SP,3510500,CARAGUATATUBA,Tabatinga,0,24/07/26 19:50,-,-,-,-,-,-,-,-,1,0
7095,SP,3556503,VÁRZEA PAULISTA,Vila Real,0,24/07/26 18:00,-,-,1.2,1.2,1.2,1.2,1.2,1.2,1,0
4377,SP,3528403,MAIRINQUE,Centro,0,24/07/26 20:50,-,-,-,-,0.2,4.8,4.8,4.8,1,0
3089,SP,3550308,SÃO PAULO,Itaquera2,0,23/07/26 18:10,-,-,-,-,-,-,-,-,1,0
3237,SP,3550308,SÃO PAULO,Interlagos,0,24/07/26 20:10,-,-,-,-,-,2.2,2.2,2.2,1,0
3522,SP,3555406,UBATUBA,Perequê-Mirim,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
4339,SP,3502705,APIAÍ,Pinheiros,0.2,24/02/25 13:00,-,-,-,-,-,-,-,-,1,0
7685,SP,3503901,ARUJÁ,Arujamerica,0,21/07/26 19:30,-,-,-,-,-,-,-,-,1,0
3881,SP,3542602,REGISTRO,Centro,0,24/07/26 20:50,-,-,-,-,-,1.19,1.19,1.19,1,0
7084,SP,3549953,SÃO LOURENÇO DA SERRA,Paiol do Meio,0,24/07/26 20:50,-,0.6,2.6,2.6,2.6,13.2,13.2,13.2,1,0
3889,SP,3548500,SANTOS,Ponta da Praia,0,14/07/26 15:50,-,-,-,-,-,-,-,-,1,0
3489,SP,3550704,SÃO SEBASTIÃO,Juquehy,0,24/07/26 21:00,-,-,-,1.19,3.78,4.18,4.18,4.18,1,0
4095,SP,3547809,SANTO ANDRÉ,Vila Suiça,0,24/07/26 20:30,-,-,-,0.2,0.6,2,2,2,1,0
3858,SP,3522109,ITANHAÉM,Gaivota,0,24/07/26 21:00,-,-,-,1.58,1.58,4.34,4.34,4.34,1,0
4341,SP,3503802,ARTUR NOGUEIRA,Jardim Carolina III,0,21/07/26 19:40,-,-,-,-,-,-,-,-,1,0
7021,SP,3505708,BARUERI,Parque Imperial,0,12/05/26 17:30,-,-,-,-,-,-,-,-,1,0
6593,SP,3522505,ITAPEVI,Rio Barueri-Mirim,0,31/12/16 23:00,-,-,-,-,-,-,-,-,3,0
7036,SP,3513009,COTIA,Morro Grande,0,24/07/26 21:00,-,-,-,-,0.6,4.6,4.6,4.6,1,0
3896,SP,3548500,SANTOS,Bom retiro,0,24/07/26 05:00,-,-,-,-,-,0.6,0.6,0.8,1,0
9902,SP,3548500,SANTOS,EE Emílio Justo - Vila Progresso,0.4,16/09/24 18:40,-,-,-,-,-,-,-,-,10,0
3513,SP,3555406,UBATUBA,Itamambuca,0,05/03/26 14:10,-,-,-,-,-,-,-,-,1,0
3482,SP,3550704,SÃO SEBASTIÃO,Jaraguá,0.2,15/07/26 16:10,-,-,-,-,-,-,-,-,1,0
4383,SP,3534401,OSASCO,Centro,0,24/07/26 20:30,-,-,-,-,-,0.2,0.2,0.2,1,0
8802,SP,3510401,CAPIVARI,Rio Capivari,0.2,24/07/26 17:00,-,-,0.4,1,1,1,1,1,3,0
4352,SP,3513603,CUNHA,ETA 1,0.2,24/07/26 21:00,1,1,1,1,1.2,1.2,1.2,1.2,1,0
6430,SP,3508405,CABREÚVA,Jacaré,0,24/07/26 20:30,-,-,0.6,0.6,1.39,2.19,2.19,2.19,1,0
7263,SP,3543402,RIBEIRÃO PRETO,Jd Prof. Antonio Palocci,0,24/07/26 17:10,-,-,11.6,22.8,32.8,32.8,32.8,32.8,1,0
3676,SP,3550308,SÃO PAULO,Lajeado,0,23/07/26 02:10,-,-,-,-,-,-,-,-,1,0
7230,SP,3506003,BAURU,Parque São Geraldo,0.2,24/07/26 20:40,1.2,7,18.8,38,44,47.2,47.2,47.2,1,0
7702,SP,3548005,SANTO ANTÔNIO DE POSSE,Jd. Vila Rica,0,29/10/25 14:10,-,-,-,-,-,-,-,-,1,0
8809,SP,3543402,RIBEIRÃO PRETO,Ribeirao Preto,0,17/03/26 19:10,-,-,-,-,-,-,-,-,3,0
8168,SP,3545308,SALTO DE PIRAPORA,Sabesp,0,17/08/24 22:20,-,-,-,-,-,-,-,-,1,0
7265,SP,3543402,RIBEIRÃO PRETO,Bonfim,0,24/07/26 20:50,3,9.8,21.6,30.2,52,52,52,52,1,0
13672,SP,3548708,SÃO BERNARDO DO CAMPO,Palmira Grassioto,0,24/07/26 20:10,-,-,-,-,-,1.2,1.2,1.2,10,0
4070,SP,3529401,MAUÁ,Jardim Paranavai,0,24/07/26 20:50,-,0.2,0.2,0.2,0.2,0.8,0.8,0.8,1,0
3903,SP,3551009,SÃO VICENTE,Pedreira Maria Thereza,0,12/11/21 18:30,-,-,-,-,-,-,-,-,1,0
3108,SP,3550308,SÃO PAULO,Jardim Paraná,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3836,SP,3506359,BERTIOGA,Jardim Vista Linda,0,24/07/26 14:30,-,-,-,-,-,-,-,-,1,0
7245,SP,3525300,JAÚ,Jardim Novo Horizonte,0.2,24/07/26 20:30,0.4,1.8,10.2,20.6,24.4,24.6,24.6,24.6,1,0
7267,SP,3543402,RIBEIRÃO PRETO,Vila Mariana,0,24/07/26 20:50,2.2,8.6,25.6,33,55.8,55.8,55.8,70.4,1,0
4408,SP,3552403,SUMARÉ,Vila Miranda,0,24/07/26 20:50,-,1.4,4.6,6.4,11,11,11,11,1,0
7236,SP,3515509,FERNANDÓPOLIS,Centro,0,14/07/23 06:10,-,-,-,-,-,-,-,-,1,0
8074,SP,3503158,ARAPEÍ,Centro,0.2,24/07/26 20:30,0.2,0.2,0.2,1,1,1,1,1,1,0
3891,SP,3548500,SANTOS,Estuario,0.2,24/07/26 12:30,-,-,-,0.2,2.97,5.16,5.16,5.16,1,0
7271,SP,3543907,RIO CLARO,Jardim Santa Maria,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3472,SP,3510500,CARAGUATATUBA,Jardim Casa Branca2,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3653,SP,3518701,GUARUJÁ,Pereque3,0,24/07/26 20:50,-,-,-,-,-,0.2,0.2,0.2,1,0
6328,SP,3525508,JOANÓPOLIS,Cancam,0,31/12/16 23:00,-,-,-,-,-,-,-,-,1,0
7092,SP,3552502,SUZANO,Jardim Amazonas,0,24/07/26 20:40,-,-,-,-,-,0.6,0.6,0.6,1,0
8141,SP,3521101,IPEÚNA,Centro,0,24/07/26 20:30,0.2,3,5,9.4,14.4,14.4,14.4,14.4,1,0
7070,SP,3526209,JUQUITIBA,Jardim das Palmeiras,0,06/12/22 08:10,-,-,-,-,-,-,-,-,1,0
17408,SP,3500402,ÁGUAS DA PRATA,G2-350040201A,0.2,24/07/26 20:40,2,9,15.6,29.2,40.8,40.8,40.8,40.8,1,0
6690,SP,3502507,APARECIDA,Ponte Alta,0.4,24/07/26 20:50,1,2.2,2.2,2.4,2.8,2.8,2.8,2.8,1,0
14411,SP,3551009,SÃO VICENTE,Paranapuã,0,16/07/26 10:40,-,-,-,-,-,-,-,-,10,0
9923,SP,3509700,CAMPOS DO JORDÃO,Vila Albertina Rua F Centro,0,27/08/24 12:10,-,-,-,-,-,-,-,-,10,0
6675,SP,3515103,EMBU-GUAÇU,Rio Embu-Guacu,0,26/05/26 11:10,-,-,-,-,-,-,-,-,3,0
6695,SP,3509700,CAMPOS DO JORDÃO,Monte Carlo,0.2,24/07/26 20:20,0.8,4.6,4.8,5.4,5.4,5.4,5.4,5.4,1,0
7040,SP,3515707,FERRAZ DE VASCONCELOS,Pres. Castello Branco,0,24/07/26 20:20,-,-,-,-,-,1,1,1,1,0
6594,SP,3525300,JAÚ,Rio Jau,0.2,24/07/26 19:00,-,3.4,11,24.6,28.8,28.8,28.8,28.8,3,0
4066,SP,3529401,MAUÁ,Jardim Capuava,0,26/01/24 15:10,-,-,-,-,-,-,-,-,1,0
7045,SP,3516309,FRANCISCO MORATO,Parque Cento e Vinte,0,29/12/25 00:30,-,-,-,-,-,-,-,-,1,0
7059,SP,3523909,ITU,Fazenda Chocolate,0,22/07/26 21:30,-,-,-,-,-,-,-,-,1,0
3851,SP,3520301,IGUAPE,Rua Major Rebello,0,24/07/26 06:40,-,-,-,-,3.17,3.17,6.55,6.55,1,0
4407,SP,3552205,SOROCABA,Cerrado,0,24/07/26 20:50,-,-,-,-,0.99,6.9,6.9,6.9,1,0
3627,SP,3550308,SÃO PAULO,Chacara Dona Olivia,0,24/07/26 20:20,-,-,-,-,-,0.4,0.4,0.4,1,0
13659,SP,3529401,MAUÁ,Vila Magini,0,24/07/26 20:10,-,-,-,-,-,0.2,0.2,0.2,10,0
4078,SP,3543303,RIBEIRÃO PIRES,Vila Mortari,0,24/07/26 20:10,-,-,-,0.4,0.6,1.4,1.4,1.4,1,0
7044,SP,3516309,FRANCISCO MORATO,Jardim Vassouras,0,24/07/26 15:20,-,-,-,-,-,-,-,-,1,0
17410,SP,3523206,ITARARÉ,G2-352320602A,0.2,24/07/26 20:00,0.2,1.8,1.8,1.8,6.8,18.6,24.4,24.4,1,0
8164,SP,3544004,RIO DAS PEDRAS,Centro,0,24/07/26 21:00,-,0.6,5.4,6,12.4,12.4,12.4,12.4,1,0
7266,SP,3543402,RIBEIRÃO PRETO,Distrito Norte,0.2,24/07/26 20:40,0.4,0.4,0.4,16,26.8,26.8,26.8,26.8,1,0
8140,SP,3521002,IPERÓ,Centro,0,24/07/26 20:40,-,-,2.6,2.6,3.4,6.2,6.2,6.2,1,0
3501,SP,3555406,UBATUBA,Praia Dura,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3110,SP,3550308,SÃO PAULO,Jabaquara,0,24/07/26 20:50,-,-,-,-,-,1.4,1.4,1.4,1,0
8124,SP,3507001,BOITUVA,Jardim Amelia,0,24/07/26 20:30,-,-,0.8,1,2.8,5.6,5.6,5.6,1,0
3616,SP,3550308,SÃO PAULO,Jardim São Luis,0,06/07/26 01:10,-,-,-,-,-,-,-,-,1,0
7274,SP,3548906,SÃO CARLOS,Cidade Jardim,0,24/07/26 20:50,-,7.4,16,25.2,52,52,52,52,1,0
4108,SP,3548708,SÃO BERNARDO DO CAMPO,Jardim Calux,0,24/07/26 21:00,-,-,-,-,-,1.2,1.2,1.2,1,0
7678,SP,3545001,SALESÓPOLIS,Ponte Nova,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
4342,SP,3504107,ATIBAIA,Guaxinduva,0.2,24/07/26 18:30,-,0.2,0.82,1.61,1.61,1.61,1.61,1.61,1,0
13660,SP,3529401,MAUÁ,Jardim Zaira - Deise,0,21/02/26 19:10,-,-,-,-,-,-,-,-,10,0
4409,SP,3552809,TABOÃO DA SERRA,Jardim Vila Sônia,0,02/03/25 01:10,-,-,-,-,-,-,-,-,1,0
7704,SP,3550605,SÃO ROQUE,Centro,0,24/07/26 21:00,-,-,-,-,0.2,4.75,4.75,4.75,1,0
4091,SP,3547809,SANTO ANDRÉ,Santa Terezinha,0,24/07/26 20:10,-,-,-,-,-,0.8,0.8,0.8,1,0
7033,SP,3510609,CARAPICUÍBA,Vila Gustavo Correia,0,24/07/26 20:20,-,-,-,-,0.2,2.2,2.2,2.2,1,0
8806,SP,3527207,LORENA,Rio Mandi,0.2,24/07/26 21:00,0.6,0.6,0.8,1,1.2,1.2,1.2,1.2,3,0
3487,SP,3550704,SÃO SEBASTIÃO,Baraqueçaba,0,24/07/26 13:30,-,-,-,-,-,-,-,-,1,0
4086,SP,3547809,SANTO ANDRÉ,Vila Vitória,0,24/07/26 20:30,-,-,-,-,-,1,1,1,1,0
7228,SP,3506003,BAURU,Vila Universitária,0.4,24/07/26 20:40,1.8,7,20.2,40.4,49.4,54,54,54,1,0
7072,SP,3528403,MAIRINQUE,Dona Catarina,0,24/07/26 21:00,-,-,-,0.2,0.6,2.2,2.2,2.2,1,0
3506,SP,3555406,UBATUBA,Lagoinha,0,24/07/26 21:10,-,-,-,-,0.2,0.2,0.4,0.6,1,0
9896,SP,3541000,PRAIA GRANDE,ALICE GEOTEC,0.2,03/06/26 09:20,-,-,-,-,-,-,-,-,10,0
4080,SP,3544103,RIO GRANDE DA SERRA,Vila Lopes,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
7073,SP,3528403,MAIRINQUE,Recanto dos Eucaliptos,0,23/07/26 16:50,-,-,-,-,-,-,-,-,1,0
3668,SP,3550308,SÃO PAULO,Jaraguá,0,24/07/26 15:50,-,-,-,-,-,-,-,-,1,0
4061,SP,3513801,DIADEMA,Centro2,0,24/07/26 20:50,-,-,-,-,-,1.4,1.4,1.4,1,0
4393,SP,3543907,RIO CLARO,Jardim Conduta,0,24/07/26 07:50,-,-,-,-,0.4,0.4,0.4,0.4,1,0
4172,SP,3549904,SÃO JOSÉ DOS CAMPOS,Altos Vila Paiva,0,24/07/26 20:10,-,0.79,0.99,0.99,0.99,0.99,0.99,0.99,1,0
3847,SP,3518701,GUARUJÁ,Santo Antonio,0.2,18/04/26 06:30,-,-,-,-,-,-,-,-,1,0
7241,SP,3522307,ITAPETININGA,Bairro do Alto,0.2,24/07/26 20:30,0.2,0.2,0.2,0.4,0.4,3.8,3.8,3.8,1,0
4182,SP,3550308,SÃO PAULO,Cidade Líder,0,19/06/23 20:50,-,-,-,-,-,-,-,-,1,0
4104,SP,3548708,SÃO BERNARDO DO CAMPO,Jardim Silvina,0,24/07/26 21:20,-,-,-,0.2,0.2,1.39,1.39,1.39,1,0
3837,SP,3509254,CAJATI,Centro,0.2,22/01/26 06:50,-,-,-,-,-,-,-,-,1,0
13657,SP,3529401,MAUÁ,Jardim Zaira VI,0,19/10/22 03:10,-,-,-,-,-,-,-,-,10,0
3651,SP,3518701,GUARUJÁ,Jardim das Palmas,0,24/07/26 21:10,0.99,0.99,0.99,0.99,1.59,3.37,3.37,3.37,1,0
8139,SP,3520202,IGARATÁ,Sabesp,0,31/08/25 18:10,-,-,-,-,-,-,-,-,1,0
3514,SP,3555406,UBATUBA,Picinguaba,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
7284,SP,3552809,TABOÃO DA SERRA,Parque Laguna,,,-,-,-,-,-,-,-,-,1,0
7707,SP,3553500,TAPIRAÍ,Polícia Militar,0,22/04/26 01:20,-,-,-,-,-,-,-,-,1,0
6709,SP,3523107,ITAQUAQUECETUBA,Ribeiro,0,17/01/25 14:20,-,-,-,-,-,-,-,-,1,0
8803,SP,3515186,ESPÍRITO SANTO DO PINHAL,Ribeirão dos Porcos,0.2,24/07/26 18:40,-,0.2,0.8,1.4,1.4,1.4,1.4,1.4,3,0
3509,SP,3555406,UBATUBA,Parque dos Ministérios,0,24/07/26 21:10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0
4117,SP,3548708,SÃO BERNARDO DO CAMPO,Riacho Grande,0,06/07/25 15:00,-,-,-,-,-,-,-,-,1,0
4122,SP,3548708,SÃO BERNARDO DO CAMPO,Vila Mussolini,0.2,24/03/24 16:50,-,-,-,-,-,-,-,-,1,0
3674,SP,3550308,SÃO PAULO,Jardim São Roberto,0,24/07/26 20:10,-,-,-,-,-,0.6,0.6,0.6,1,0
3650,SP,3518701,GUARUJÁ,Morrinhos,0.42,24/07/26 21:00,0.42,0.42,1.82,2.22,4.02,5.42,5.42,5.42,1,0
3634,SP,3550308,SÃO PAULO,Pedreira,0,02/07/24 02:00,-,-,-,-,-,-,-,-,1,0
3865,SP,3529906,MIRACATU,Rua Valdemar Lopes,0,16/10/25 05:50,-,-,-,-,-,-,-,-,1,0
9631,SP,3509502,CAMPINAS,Córrego Serafim,0,12/07/26 02:10,-,-,-,-,-,-,-,-,3,0
3670,SP,3550308,SÃO PAULO,Jardim Nossa S. Aparecida,0,17/07/26 21:50,-,-,-,-,-,-,-,-,1,0
7675,SP,3533403,NOVA ODESSA,Centro,0,24/07/26 15:50,-,-,-,-,-,-,-,-,1,0
4360,SP,3516408,FRANCO DA ROCHA,Lago Azul,0,24/07/26 20:10,-,-,-,0.2,0.2,1.2,1.2,1.2,1,0
9857,SP,3549904,SÃO JOSÉ DOS CAMPOS,Testes Pluvio Ativa - PIT SJC,0,24/07/26 20:40,-,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1,0
7214,SP,3501905,AMPARO,ETA Arcadas,0,24/07/26 20:50,-,2.4,3.6,7.8,9,9,9,9,1,0
7251,SP,3526902,LIMEIRA,Jardim Lagoa Nova,0,14/01/24 07:20,-,-,-,-,-,-,-,-,1,0
4345,SP,3508405,CABREÚVA,Centro,0,24/07/26 21:00,-,-,0.2,0.2,0.4,1.99,1.99,1.99,1,0
7039,SP,3515103,EMBU-GUAÇU,Parque São Lucas,0,24/07/26 20:50,-,0.4,0.6,0.6,0.6,7.2,7.2,7.2,1,0
4124,SP,3548807,SÃO CAETANO DO SUL,Centro,0,24/07/26 20:50,-,-,-,-,-,0.8,0.8,0.8,1,0
4126,SP,3548807,SÃO CAETANO DO SUL,Maua,0,27/04/26 18:10,-,-,-,-,-,-,-,-,1,0
4074,SP,3543303,RIBEIRÃO PIRES,Represa,0,24/07/26 21:00,0.2,0.2,0.2,0.6,1.2,2.19,2.19,2.19,1,0
7257,SP,3531803,MONTE MOR,Parque Imperial,0,12/06/25 13:40,-,-,-,-,-,-,-,-,1,0
4380,SP,3530607,MOGI DAS CRUZES,Vila Andrade,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
13668,SP,3547809,SANTO ANDRÉ,Riviera,0,07/01/26 01:10,-,-,-,-,-,-,-,-,10,0
4096,SP,3547809,SANTO ANDRÉ,Paranapiacaba,0.2,24/07/26 20:30,0.2,0.8,1.59,3.21,10.26,12.88,12.88,12.88,1,0
7048,SP,3516309,FRANCISCO MORATO,Jardim Alegria,0,24/07/26 21:00,-,-,-,0.2,0.2,0.8,1,1,1,0
3844,SP,3514809,ELDORADO,Meninos,0,24/07/26 06:20,-,-,-,-,-,-,-,-,1,0
8159,SP,3540606,PORTO FELIZ,Centro,0,19/07/26 13:40,-,-,-,-,-,-,-,-,1,0
8120,SP,3500600,ÁGUAS DE SÃO PEDRO,Centro,0,04/05/23 11:20,-,-,-,-,-,-,-,-,1,0
3618,SP,3550308,SÃO PAULO,Jardim Guapira,0,24/07/26 20:30,-,-,-,-,-,0.6,0.6,0.6,1,0
4340,SP,3503505,AREIAS,Policia Civil,0,24/07/26 21:00,0.2,0.6,0.6,0.6,1,1,1,8.6,1,0
7041,SP,3515707,FERRAZ DE VASCONCELOS,Jardim Renata,0,24/07/26 20:20,-,-,-,-,-,0.8,0.8,0.8,1,0
17409,SP,3516200,FRANCA,G2-351620001A,0.6,24/07/26 20:50,3.4,10.6,10.8,11.4,11.4,11.4,11.4,11.4,1,0
6692,SP,3509700,CAMPOS DO JORDÃO,Alto da Boa Vista,0.2,08/03/26 20:00,-,-,-,-,-,-,-,-,1,0
3892,SP,3548500,SANTOS,Saboó,0.2,24/07/26 20:30,0.2,0.2,1.59,3.78,4.77,6.36,6.36,6.36,1,0
4364,SP,3518800,GUARULHOS,Jardim Nova Cidade,0,19/05/25 23:30,-,-,-,-,-,-,-,-,1,0
7234,SP,3507605,BRAGANÇA PAULISTA,Água Comprida,0,24/07/26 20:10,-,0.8,3.4,4.4,4.4,4.4,4.4,4.4,1,0
7066,SP,3525904,JUNDIAÍ,Jardim Santa Gertrudes,0,24/07/26 20:10,-,-,0.2,0.6,0.6,1.2,1.2,1.2,1,0
7260,SP,3537107,PEDREIRA,Vale Verde,0,08/06/25 07:10,-,-,-,-,-,-,-,-,1,0
7231,SP,3507605,BRAGANÇA PAULISTA,Jardim Júlio Mesquita,0,24/07/26 20:10,-,0.2,1.4,2.8,2.8,2.8,2.8,2.8,1,0
3490,SP,3550704,SÃO SEBASTIÃO,Juquehy2,0,24/07/26 20:50,-,0.2,0.4,2.39,6.16,6.16,6.16,6.16,1,0
3614,SP,3550308,SÃO PAULO,Ipiranga,0,23/07/26 18:00,-,-,-,-,-,-,-,-,1,0
13658,SP,3529401,MAUÁ,Parque Boa Esperança,0,09/01/25 07:10,-,-,-,-,-,-,-,-,10,0
4107,SP,3548708,SÃO BERNARDO DO CAMPO,Jardim Industrial,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
7027,SP,3509205,CAJAMAR,Ponunduva,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
4351,SP,3513009,COTIA,Monte Catine,0,24/07/26 20:10,-,-,-,0.4,0.4,3.8,3.8,3.8,1,0
4371,SP,3524006,ITUPEVA,Guacuri,0,08/06/26 16:10,-,-,-,-,-,-,-,-,1,0
7061,SP,3523909,ITU,Centro,0,24/07/26 20:50,-,-,1.4,1.6,2.4,3.8,3.8,3.8,1,0
